"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","lrscale","trstplc","trstun","imbgeco","imwbcnt"
"ESS1e06_7",1,"6.7","23.11.2023",101824,"GB",1.0512,1.201719,2.3268416,2.7962098,,,,5,5,5,5,88,5
"ESS1e06_7",1,"6.7","23.11.2023",101904,"GB",0.5256,0.6008595,2.3268416,1.3981049,,,,3,4,7,5,8,0
"ESS1e06_7",1,"6.7","23.11.2023",101908,"GB",2.1024,3.0303764,2.3268416,7.051206,,,,10,10,10,10,10,10
"ESS1e06_7",1,"6.7","23.11.2023",101911,"GB",0.5256,0.69256186,2.3268416,1.6114818,,,,5,88,0,88,7,5
"ESS1e06_7",1,"6.7","23.11.2023",101912,"GB",0.5256,0.6355937,2.3268416,1.478926,,,,5,1,0,0,2,1
"ESS1e06_7",1,"6.7","23.11.2023",101914,"GB",1.0512,1.3851237,2.3268416,3.2229636,,,,4,2,0,0,6,7
"ESS1e06_7",1,"6.7","23.11.2023",101915,"GB",0.5256,0.6008595,2.3268416,1.3981049,,,,8,5,10,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",101921,"GB",1.0512,1.2895117,2.3268416,3.0004895,,,,4,5,8,5,6,5
"ESS1e06_7",1,"6.7","23.11.2023",101922,"GB",1.0512,1.201719,2.3268416,2.7962098,,,,5,5,2,5,9,5
"ESS1e06_7",1,"6.7","23.11.2023",102002,"GB",0.5256,0.69256186,2.3268416,1.6114818,,,,7,88,5,0,6,4
"ESS1e06_7",1,"6.7","23.11.2023",102006,"GB",0.5256,0.6355937,2.3268416,1.478926,,,,4,5,4,4,5,2
"ESS1e06_7",1,"6.7","23.11.2023",102007,"GB",0.5256,0.557871,2.3268416,1.2980775,,,,6,2,4,3,5,6
"ESS1e06_7",1,"6.7","23.11.2023",102008,"GB",1.0512,1.2711874,2.3268416,2.957852,,,,7,6,5,2,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102010,"GB",0.5256,0.69256186,2.3268416,1.6114818,,,,2,5,10,7,88,88
"ESS1e06_7",1,"6.7","23.11.2023",102011,"GB",1.0512,1.2711874,2.3268416,2.957852,,,,10,4,10,9,10,10
"ESS1e06_7",1,"6.7","23.11.2023",102012,"GB",1.0512,1.2711874,2.3268416,2.957852,,,,8,5,9,8,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102015,"GB",1.0512,1.201719,2.3268416,2.7962098,,,,7,7,10,8,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102018,"GB",0.5256,0.69256186,2.3268416,1.6114818,,,,0,88,5,88,5,88
"ESS1e06_7",1,"6.7","23.11.2023",102019,"GB",0.5256,0.6008595,2.3268416,1.3981049,,,,4,88,5,7,3,1
"ESS1e06_7",1,"6.7","23.11.2023",102020,"GB",0.5256,0.69256186,2.3268416,1.6114818,,,,8,4,5,5,5,4
"ESS1e06_7",1,"6.7","23.11.2023",102021,"GB",1.0512,1.3851237,2.3268416,3.2229636,,,,5,5,4,10,8,8
"ESS1e06_7",1,"6.7","23.11.2023",102023,"GB",1.0512,1.201719,2.3268416,2.7962098,,,,5,5,8,5,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102024,"GB",1.0512,1.2895117,2.3268416,3.0004895,,,,8,5,9,8,8,9
"ESS1e06_7",1,"6.7","23.11.2023",102101,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,6,88,5,1,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102102,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,4,5,8,8,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102104,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,5,0,5,0,2
"ESS1e06_7",1,"6.7","23.11.2023",102106,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,5,5,4,6,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102107,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,7,8,4,1,4,1
"ESS1e06_7",1,"6.7","23.11.2023",102108,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,5,4,5,5,5,4
"ESS1e06_7",1,"6.7","23.11.2023",102109,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,7,3,7,4,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102110,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,0,5,7,6,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102111,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,7,8,9,9,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102112,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,7,6,7,3,5,4
"ESS1e06_7",1,"6.7","23.11.2023",102113,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,5,5,7,5,3,4
"ESS1e06_7",1,"6.7","23.11.2023",102114,"GB",1.5768,1.7904814,2.3268416,4.166167,,,,5,5,8,6,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102118,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,6,88,8,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102121,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,5,5,9,88,5,3
"ESS1e06_7",1,"6.7","23.11.2023",102123,"GB",1.5768,1.7904814,2.3268416,4.166167,,,,5,88,0,5,88,10
"ESS1e06_7",1,"6.7","23.11.2023",102124,"GB",2.628,2.7706356,2.3268416,6.4468303,,,,5,5,3,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102202,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,5,7,8,8,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102203,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,0,5,5,2,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102205,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,5,1,8,1,3,2
"ESS1e06_7",1,"6.7","23.11.2023",102206,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,5,5,5,2,1,2
"ESS1e06_7",1,"6.7","23.11.2023",102208,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,7,3,5,8,5,7
"ESS1e06_7",1,"6.7","23.11.2023",102211,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,0,5,10,10,5,7
"ESS1e06_7",1,"6.7","23.11.2023",102216,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,7,4,5,6,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102218,"GB",1.5768,1.7904814,2.3268416,4.166167,,,,6,5,5,4,3,3
"ESS1e06_7",1,"6.7","23.11.2023",102221,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,6,6,5,6,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102222,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,5,4,5,6,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102223,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,6,6,9,7,4,5
"ESS1e06_7",1,"6.7","23.11.2023",102302,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,5,88,0,0,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102304,"GB",2.1024,2.525313,2.3268416,5.8760033,,,,5,5,7,5,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102305,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,7,2,3,9,8,5
"ESS1e06_7",1,"6.7","23.11.2023",102308,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,5,4,7,1,6,6
"ESS1e06_7",1,"6.7","23.11.2023",102309,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,3,5,1,0,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102310,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,8,8,7,5,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102312,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,8,5,10,10,2,5
"ESS1e06_7",1,"6.7","23.11.2023",102314,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,5,5,88,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102315,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,7,6,7,6,3,4
"ESS1e06_7",1,"6.7","23.11.2023",102316,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,10,2,0,6,9,3
"ESS1e06_7",1,"6.7","23.11.2023",102317,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,5,5,8,8,1,2
"ESS1e06_7",1,"6.7","23.11.2023",102319,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,5,5,4,0,5,6
"ESS1e06_7",1,"6.7","23.11.2023",102322,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,8,4,6,3,7,7
"ESS1e06_7",1,"6.7","23.11.2023",102324,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,5,5,9,4,6
"ESS1e06_7",1,"6.7","23.11.2023",102401,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,5,5,10,4,1,4
"ESS1e06_7",1,"6.7","23.11.2023",102402,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,6,5,8,4,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102403,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,5,6,8,2,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102405,"GB",1.5768,1.7904814,2.3268416,4.166167,,,,5,5,3,88,1,2
"ESS1e06_7",1,"6.7","23.11.2023",102408,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,7,8,5,4,3,3
"ESS1e06_7",1,"6.7","23.11.2023",102412,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,7,5,3,0,9,3
"ESS1e06_7",1,"6.7","23.11.2023",102415,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,5,7,7,2,6,6
"ESS1e06_7",1,"6.7","23.11.2023",102416,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,8,5,10,3,2,5
"ESS1e06_7",1,"6.7","23.11.2023",102418,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,7,6,7,6,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102420,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,7,5,7,9,88,8
"ESS1e06_7",1,"6.7","23.11.2023",102422,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,5,5,5,5,10,10
"ESS1e06_7",1,"6.7","23.11.2023",102423,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,7,7,5,6,8,5
"ESS1e06_7",1,"6.7","23.11.2023",102424,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,7,5,5,8,5,7
"ESS1e06_7",1,"6.7","23.11.2023",102503,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,5,8,6,6,5,6
"ESS1e06_7",1,"6.7","23.11.2023",102506,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,5,7,2,3,5,3
"ESS1e06_7",1,"6.7","23.11.2023",102508,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,5,5,7,5,8,8
"ESS1e06_7",1,"6.7","23.11.2023",102509,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,7,2,8,8,9,9
"ESS1e06_7",1,"6.7","23.11.2023",102510,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,8,88,10,8,7,8
"ESS1e06_7",1,"6.7","23.11.2023",102518,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,3,8,7,6,3,1
"ESS1e06_7",1,"6.7","23.11.2023",102521,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,8,7,8,5,3,2
"ESS1e06_7",1,"6.7","23.11.2023",102524,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,7,3,4,8,8,10
"ESS1e06_7",1,"6.7","23.11.2023",102601,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,4,6,5,2,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102602,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,7,4,9,8,7,6
"ESS1e06_7",1,"6.7","23.11.2023",102604,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,5,5,7,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102607,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,5,5,8,4,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102609,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,4,5,2,5,5,0
"ESS1e06_7",1,"6.7","23.11.2023",102610,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,0,5,5,4,5,2
"ESS1e06_7",1,"6.7","23.11.2023",102617,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,6,5,10,10,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102618,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,8,5,8,10,0,3
"ESS1e06_7",1,"6.7","23.11.2023",102620,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,5,5,5,5,5,8
"ESS1e06_7",1,"6.7","23.11.2023",102622,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,0,0,0,1,0
"ESS1e06_7",1,"6.7","23.11.2023",102623,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,3,5,4,4,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102701,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,4,7,7,4,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102702,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,5,6,5,7,3,5
"ESS1e06_7",1,"6.7","23.11.2023",102703,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,5,5,7,5,5,4
"ESS1e06_7",1,"6.7","23.11.2023",102705,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,9,5,9,9,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102707,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,9,5,9,4,2,3
"ESS1e06_7",1,"6.7","23.11.2023",102709,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,5,5,9,88,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102712,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,7,5,8,5,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102715,"GB",2.1024,3.0100398,2.3268416,7.0038857,,,,5,5,8,7,5,8
"ESS1e06_7",1,"6.7","23.11.2023",102717,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,7,5,3,88,0,5
"ESS1e06_7",1,"6.7","23.11.2023",102719,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,7,4,5,6,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102721,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,7,4,5,5,5,9
"ESS1e06_7",1,"6.7","23.11.2023",102723,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,7,8,6,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102724,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,9,4,10,8,8,8
"ESS1e06_7",1,"6.7","23.11.2023",102801,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,9,88,8,9,88,7
"ESS1e06_7",1,"6.7","23.11.2023",102804,"GB",1.5768,2.0637424,2.3268416,4.8020015,,,,7,88,8,5,1,2
"ESS1e06_7",1,"6.7","23.11.2023",102805,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,8,4,7,5,6,7
"ESS1e06_7",1,"6.7","23.11.2023",102806,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,2,88,0,0,88,10
"ESS1e06_7",1,"6.7","23.11.2023",102807,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,8,2,2,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102808,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,2,0,1,4,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102811,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,5,5,5,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102812,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,3,88,0,5,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102814,"GB",2.1024,2.5617156,2.3268416,5.960706,,,,2,88,6,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102817,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,88,88,6,88,88,88
"ESS1e06_7",1,"6.7","23.11.2023",102818,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,6,5,5,88,2,4
"ESS1e06_7",1,"6.7","23.11.2023",102819,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,8,5,5,6,5,7
"ESS1e06_7",1,"6.7","23.11.2023",102820,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,9,8,8,7,88,3
"ESS1e06_7",1,"6.7","23.11.2023",102822,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,6,3,4,6,6,8
"ESS1e06_7",1,"6.7","23.11.2023",102823,"GB",2.1024,2.5617156,2.3268416,5.960706,,,,3,88,7,6,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102824,"GB",0.5256,0.6252377,2.3268416,1.4548291,,,,88,77,77,77,77,77
"ESS1e06_7",1,"6.7","23.11.2023",102901,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,8,5,9,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102903,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,0,5,0,0,0,0
"ESS1e06_7",1,"6.7","23.11.2023",102904,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,9,4,8,8,7,7
"ESS1e06_7",1,"6.7","23.11.2023",102905,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,7,8,9,5,3,5
"ESS1e06_7",1,"6.7","23.11.2023",102906,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,6,5,4,6,3,5
"ESS1e06_7",1,"6.7","23.11.2023",102909,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,7,88,9,1,4,3
"ESS1e06_7",1,"6.7","23.11.2023",102910,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,9,5,4,8,7,3
"ESS1e06_7",1,"6.7","23.11.2023",102912,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,10,88,9,5,3,3
"ESS1e06_7",1,"6.7","23.11.2023",102913,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,7,6,9,7,6,5
"ESS1e06_7",1,"6.7","23.11.2023",102914,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,8,4,8,8,5,2
"ESS1e06_7",1,"6.7","23.11.2023",102915,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,5,5,7,8,4,4
"ESS1e06_7",1,"6.7","23.11.2023",102916,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,8,5,9,8,1,5
"ESS1e06_7",1,"6.7","23.11.2023",102918,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,8,5,0,0,5,3
"ESS1e06_7",1,"6.7","23.11.2023",102920,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,3,5,7,5,88,88
"ESS1e06_7",1,"6.7","23.11.2023",102921,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,5,5,5,8,4,3
"ESS1e06_7",1,"6.7","23.11.2023",102922,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,8,4,7,7,6,6
"ESS1e06_7",1,"6.7","23.11.2023",102923,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,7,5,5,3,5,5
"ESS1e06_7",1,"6.7","23.11.2023",102924,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,3,5,6,7,1,1
"ESS1e06_7",1,"6.7","23.11.2023",103001,"GB",2.1024,2.0094619,2.3268416,4.6756997,,,,6,5,3,8,0,0
"ESS1e06_7",1,"6.7","23.11.2023",103002,"GB",2.1024,2.0094619,2.3268416,4.6756997,,,,5,6,5,4,3,7
"ESS1e06_7",1,"6.7","23.11.2023",103005,"GB",1.0512,0.92208457,2.3268416,2.1455448,,,,3,5,5,4,7,7
"ESS1e06_7",1,"6.7","23.11.2023",103014,"GB",1.5768,1.3075413,2.3268416,3.0424414,,,,0,0,0,0,4,0
"ESS1e06_7",1,"6.7","23.11.2023",103022,"GB",2.1024,2.0094619,2.3268416,4.6756997,,,,5,8,7,6,2,5
"ESS1e06_7",1,"6.7","23.11.2023",103024,"GB",1.0512,0.80932873,2.3268416,1.8831798,,,,7,5,5,1,5,5
"ESS1e06_7",1,"6.7","23.11.2023",103102,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,3,88,2,3,2,2
"ESS1e06_7",1,"6.7","23.11.2023",103105,"GB",1.0512,1.5050199,2.3268416,3.5019429,,,,5,88,5,88,0,0
"ESS1e06_7",1,"6.7","23.11.2023",103106,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,4,3,3,6,5,2
"ESS1e06_7",1,"6.7","23.11.2023",103107,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,6,5,6,5,4,4
"ESS1e06_7",1,"6.7","23.11.2023",103109,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,7,4,9,5,3,4
"ESS1e06_7",1,"6.7","23.11.2023",103110,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,3,6,7,5,9,10
"ESS1e06_7",1,"6.7","23.11.2023",103114,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,3,5,7,10,0,0
"ESS1e06_7",1,"6.7","23.11.2023",103115,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,8,5,3,5,3,3
"ESS1e06_7",1,"6.7","23.11.2023",103116,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,8,88,7,6,0,0
"ESS1e06_7",1,"6.7","23.11.2023",103117,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,1,5,5,1,5,5
"ESS1e06_7",1,"6.7","23.11.2023",103118,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,6,88,7,6,3,2
"ESS1e06_7",1,"6.7","23.11.2023",103121,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,9,3,8,5,8,8
"ESS1e06_7",1,"6.7","23.11.2023",103201,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,2,88,7,88,4,2
"ESS1e06_7",1,"6.7","23.11.2023",103202,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,1,5,4,3,2,2
"ESS1e06_7",1,"6.7","23.11.2023",103204,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,7,5,6,88,5,88
"ESS1e06_7",1,"6.7","23.11.2023",103205,"GB",0.5256,0.55412716,2.3268416,1.2893661,,,,3,88,5,88,4,2
"ESS1e06_7",1,"6.7","23.11.2023",103206,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,8,4,3,8,4,5
"ESS1e06_7",1,"6.7","23.11.2023",103209,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,8,5,9,88,5,8
"ESS1e06_7",1,"6.7","23.11.2023",103210,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,6,88,7,7,6,7
"ESS1e06_7",1,"6.7","23.11.2023",103212,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,5,5,8,5,5,4
"ESS1e06_7",1,"6.7","23.11.2023",103214,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,4,5,2,8,5,5
"ESS1e06_7",1,"6.7","23.11.2023",103215,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,7,88,10,88,88,6
"ESS1e06_7",1,"6.7","23.11.2023",103216,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,9,5,8,88,5,3
"ESS1e06_7",1,"6.7","23.11.2023",103217,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,6,4,3,8,7,8
"ESS1e06_7",1,"6.7","23.11.2023",103218,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,5,88,7,88,3,4
"ESS1e06_7",1,"6.7","23.11.2023",103301,"GB",1.5768,1.9212867,2.3268416,4.47053,,,,5,3,8,6,3,4
"ESS1e06_7",1,"6.7","23.11.2023",103303,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,7,5,5,6,3,5
"ESS1e06_7",1,"6.7","23.11.2023",103305,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,8,3,5,5,3,3
"ESS1e06_7",1,"6.7","23.11.2023",103306,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,0,88,0,0,0,0
"ESS1e06_7",1,"6.7","23.11.2023",103308,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,7,4,10,4,5,6
"ESS1e06_7",1,"6.7","23.11.2023",103309,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,7,4,7,7,5,7
"ESS1e06_7",1,"6.7","23.11.2023",103310,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,8,5,8,8,5,7
"ESS1e06_7",1,"6.7","23.11.2023",103311,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,2,2,3,2,4,2
"ESS1e06_7",1,"6.7","23.11.2023",103313,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,10,7,8,1,5,1
"ESS1e06_7",1,"6.7","23.11.2023",103314,"GB",1.0512,1.3758283,2.3268416,3.2013345,,,,7,5,5,6,4,2
"ESS1e06_7",1,"6.7","23.11.2023",103317,"GB",0.5256,0.75250995,2.3268416,1.7509714,,,,4,5,10,7,6,6
"ESS1e06_7",1,"6.7","23.11.2023",103319,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,5,2,2,7,4,5
"ESS1e06_7",1,"6.7","23.11.2023",103320,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,7,4,5,7,5,3
"ESS1e06_7",1,"6.7","23.11.2023",103321,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,8,5,5,2,5,2
"ESS1e06_7",1,"6.7","23.11.2023",103322,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,8,3,10,3,7,7
"ESS1e06_7",1,"6.7","23.11.2023",103323,"GB",2.1024,2.5617156,2.3268416,5.960706,,,,7,88,5,5,1,6
"ESS1e06_7",1,"6.7","23.11.2023",103324,"GB",1.0512,1.2808578,2.3268416,2.980353,,,,7,6,9,8,4,4
"ESS1e06_7",1,"6.7","23.11.2023",103401,"GB",1.0512,1.1082543,2.3268416,2.5787323,,,,6,7,2,88,4,3
"ESS1e06_7",1,"6.7","23.11.2023",103403,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,6,9,6,8,2,5
"ESS1e06_7",1,"6.7","23.11.2023",103404,"GB",0.5256,0.6404289,2.3268416,1.4901766,,,,6,5,4,5,0,3
"ESS1e06_7",1,"6.7","23.11.2023",103405,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,7,6,9,88,5,5
"ESS1e06_7",1,"6.7","23.11.2023",103408,"GB",1.5768,2.2575297,2.3268416,5.252914,,,,4,7,7,7,7,6
"ESS1e06_7",1,"6.7","23.11.2023",103410,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,7,4,5,4,4,5
"ESS1e06_7",1,"6.7","23.11.2023",103411,"GB",1.0512,1.2626565,2.3268416,2.9380016,,,,6,6,6,8,5,3
"ESS1e06_7",1,"6.7","23.11.2023",103412,"GB",0.5256,0.68791413,2.3268416,1.6006672,,,,5,7,8,4,7,4
"ESS1e06_7",1,"6.7","23.11.2023",103413,"GB",0.5256,0.6313282,2.3268416,1.4690008,,,,7,0,6,8,9,8
"ESS1e06_7",1,"6.7","23.11.2023",103415,"GB",0.5256,0.59682715,2.3268416,1.3887222,,,,1,88,5,2,1,5
"ESS1e06_7",1,"6.7","23.11.2023",103416,"GB",1.0512,1.1936543,2.3268416,2.7774444,,,,8,5,9,6,5,6
